评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
这次京东刚好有活动，发货地是这里，没见过这么大的蜜柚，比我的头还要大个一个就有四斤多，没有一点酸味和苦味，很甜，不会很湿，一口气吃了好几瓣，满足啊！赞一个，拿到后晚上就开了一个，味道不错，酸甜可口，美味多汁，我和酸奶混合，女儿很喜欢吃,2,1,2,2,2,2,2,1
这个柚子不错，收到货都没有压伤或是坏的，都很新鲜，柚子的独有清香特好闻，剥开后皮也不算厚，肉芽鲜红饱满，吃起来汁多且甜，没有一点苦味很爽口，里面的核小到可以忽略不计，柚子别看个头不大还是蛮有份量的，价格也很实惠，赞！,1,1,1,2,2,2,2,1
非常不错的柚子，酸酸甜甜我喜欢，比本地便宜多了，口味挺好,1,2,2,2,2,2,2,1
柚子特别特别好，一共两个斤多，一个大些一个小一点，真正的皮薄肉厚，水分十足。还很甜，以后买柚子就来你家,1,2,2,1,2,2,2,1
大果正常些，凑了个小果酸中带苦。,2,2,2,2,2,2,2,0
真新鲜啊、终于收到货了、天冷吃柚子最去火、便宜是真便宜、会继续采购、老人孩子都很喜欢吃、挺好的,2,2,1,2,2,2,2,1
皮薄肉厚，籽小，水分足，很新鲜。,1,2,1,2,2,2,2,1
很好吃，很甜。,2,2,2,2,2,2,2,1
口感还不错，颜色不是很红，整体可以。,2,1,2,2,2,2,2,1
可以，酸甜酸甜的，推广,2,2,2,2,2,2,2,1
产品收到，快递给力，还会回购的。,2,2,2,2,2,2,2,1
一个正常的的和一个极其小的，不知道真的有十斤嘛。拿在手里都试不到重,2,2,2,2,2,2,2,1
都没有水分，干巴巴的，质量忒差,0,2,2,2,2,2,2,0
京东购物就是快捷便利以后会常来常往,2,2,2,2,2,2,2,1
原本是买两个斤的，结果是两个大点的，还有两个小的，小的切开不怎么好吃,2,2,2,2,2,2,2,1
好吃，很甜,2,2,2,2,2,2,2,1
味道可以，一大一小。比超市划算,2,2,2,2,2,2,2,1
喜欢吃柚子，性价比比较高，值得购买,2,2,1,2,2,2,2,1
一大一小，两个柚子，红心柚。,2,2,2,2,2,2,2,1
红心hearts柚子收到了，很新鲜，发货也很快的，妈妈很喜欢吃哦,1,2,1,2,2,1,2,1
这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买,2,2,2,2,2,2,2,1
除了水份足，口感太差，特别酸，皮特别厚，收到柚子外边也是软的，没有弹性，找客服售后，告诉我好评给补偿，让我体谅，只能自认倒霉。,2,0,2,2,2,2,2,0
太难吃了，又干又涩还有点苦，皮还超厚，不知道好评怎么来的,2,2,2,2,2,2,2,0
柚子很好，挺甜的，水粉挺大的，推荐购买，不错不错啊，,1,2,1,2,2,2,2,1
红心蜜柚份斤，下了份，收到个，收到时很有水份的，放了天，就慢慢外皮干干的啦！不过肉还是很多水份，又甜，好吃，不错的，还说是现摘优选果，这家店玖原农珍的平和馆溪红心蜜柚还是可以的，朋友都说好吃好甜,2,2,1,2,2,2,2,1
心心念的红柚终于收到了，店主家活动的这款皮很薄，汁很多，口感很赞好好吃，一口气干掉一个,2,1,1,2,2,2,2,1
红柚子很好吃，水分充足，新鲜，包装完好，物流也快。,1,2,1,2,1,1,2,1
柚子很好吃，不太酸，比店里边买划算多了，还便宜，京东就是好，让我买到廉价好吃得柚子。,1,2,2,2,2,2,2,1
第二次购买了，柚子比较多汁，家人很喜欢，皮也不事很厚，柚子味道还是不错的，所以第二次购买，买了两份，值得购买！,2,1,2,2,2,2,2,1
平和馆溪红心蜜柚收到。柚子好大，表皮细腻很新鲜，看评论说放段时间再吃，我己经放了有一星期了！今天打开果然不错，甜度还是满高的！果肉红润，己经记住这个品牌了！有机会还会再买的！,1,1,1,2,2,2,2,1
该品牌旗下的各种类型水果，一直都是我们家里常备的宝贝之一啦！不仅产品质量上很有保障，而且更为难能可贵的是其价格更是给力和公道，值得推荐一下给大家！,2,2,1,2,2,2,2,1
柚子皮很薄，我是一边拍视频一边吃，挺好吃的,2,2,1,2,2,2,2,1
柚子已收到非常不错，果实新鲜饱满，味道酸甜可口，价格也比超市便宜，有需要会再来,1,2,1,2,2,2,2,1
口感还不错，发货也挺快。,2,1,2,2,2,1,2,1
不错不错继续下单,2,2,1,2,2,2,1,1
收到三个还不错，挺甜的。,2,2,1,2,2,2,2,1
个大柚子斤，黄皮红肉，水分足口感甜，快递很快，值得买。,1,2,2,1,2,2,2,1
好吃酸酸甜甜的很不错,2,2,1,2,2,2,2,1
很好吃，比店里的便宜，网上买的也很好，下次还会在网上买，不赖,2,2,2,2,2,2,2,1
很甜很好吃，也很划算，下次还来购买,2,2,2,2,2,2,2,1
真难吃，不会再买了，收到有一个都干掉了,2,2,2,2,2,2,2,0
非常甜非常给力发货速度很快质量保证,2,2,2,2,1,2,2,1
很不错,2,2,1,2,2,2,2,1
很好吃推荐给大家,2,2,2,2,2,2,2,1
会回购,2,2,2,2,2,2,2,1
宝贝真不错，做的真细心，值得拥有，快递很快心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实,2,2,1,2,2,2,2,1
趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！宝贝已收到，是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！,2,2,2,2,1,1,1,1
买送给别人的，不知道如何，应该不错吧,2,2,1,2,2,2,2,1
一次不怎么好的购物体验，东西没图片上好，没水分更不甜，下次不会回购,2,2,2,2,2,2,1,1
水果收到啦！包装运输过程好！水果个头比较大！水份充足！表面光滑细腻！实物与图片一致好评！现在正食季节，口感非常不错！,2,1,1,1,2,2,2,1
柚子包装完好，没有坏果，个头挺大的，剥开水分很足，皮薄肉厚，一点也不酸，感觉比超市都实惠,1,2,0,1,1,2,2,2
很好很强大，很强大，很好。这么强大的东西真是很少见呀。这么强大的东西还这么便宜。这么便宜的东西真想不到啊。这么便宜的东西买到了就等于是捡到了。,2,2,2,2,2,2,2,1
柚子收到了，个大的红心柚，孩子赶紧剥来吃，味甜不酸，价格又实惠，很满意！,1,2,1,2,2,2,2,1
红心柚子收到，价格实惠，口感很好，需要的伙伴们赶快下手，比在超市要便宜许多,2,1,1,2,2,2,2,1
不错，闺女很爱吃，很甜，水分也可以,2,2,1,2,2,2,2,1
还不错，物流也很快，卖家服务热情,2,2,1,2,2,2,1,1
京东刚好有活动，发货地是这里，没见过这么大的蜜柚，比我的头还要大个一个就有四斤多，没有一点酸味和苦味，很甜，不会很湿，一口气吃了好几瓣，满足啊！外观很好大小一致，感谢商家提供的好柚子，播皮后水份也很足，很新鲜也很甜，比市场价便宜很多，下次还会光临点赞！比超市的便宜。味道可以。物美价廉。比较清甜。看的好看吃的好吃。好评双击。还会再来。希望优惠多少，品相很好，发货也很快，打开后口感非常好，老人和孩子都非常喜欢吃！下次还来买！,1,1,1,1,2,1,1,1
红心蜜柚个头很大很大，红肉蜜柚新鲜，果肉厚果汁多，酸甜美味可口，重量斤数足量，购买了两件第二天傍晚时分就收到了，物流配送服务超级快！已经是第三年在此商家购买产品的老顾客了，继续五星好评。,2,2,1,1,2,1,2,1
物流速度还是比较快的，趁着有活动买多大，挺不错！宝贝收到了，包装很结实，没有坏果，先给好评了！收到以后就吃了一个，味道不错，水分也行，孩子们很喜欢吃！当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手？,2,1,1,2,1,1,2,1
味道一般很柴口感不是很好快递也ldquo很快rdquo运输了天包装也也ldquo特别好rdquo纸箱全部都皱起了,2,1,2,2,0,2,2,2
秒杀的时候看到的这家红柚子。日早上点下的单，日晚上到的北京，日早上送到家的。买了两件，共一箱，个柚子。正好赶上国庆大阅兵，可能物流也受影响吧。客服的服务态度挺不错的，回答及时，态度也不错。柚子外表很黄很不错。但是皮特别厚，果肉有些干，水很少，口感不是特别好。价格挺合适。,0,2,1,2,2,2,1,2
西柚收到了，非常好，水分很足酸甜可口，已经买好几次啦，最近减肥每天吃两个，效果不错一周都减四斤啦，还得买几次，果肉特别好吃红红的酸甜口的，不苦，还有点香味，支持店家，会继续回购的，买一箱第二件优惠和下来比较划算。,1,2,1,1,2,2,1,1
柚子收到了，这是第二次购买了，我是特别喜欢吃柚子的人，也是第一次买这么好的柚子，真不知道该怎么夸了，太甜了，太好吃了而且皮溥，水份大是红心柚，商家真是讲诚信有良心不坑消费者的商。家，我会一直买你家的柚子在也不换商家了，喜欢吃柚子的人就选这家吧，你不会后悔，声明我不是托，是真的太好吃了，所以推荐给你，我很少写评价，但是他值得我写，谢谢商家，祝你生意越做越好，让大家都买你家的柚子，在京东买东西快而且放心,1,2,1,2,2,2,1,1
第次在京东买西柚，物流一如既往的快。据说稀有营养丰富，榨汁作为夏季的饮料非常不错。价格比市场便宜很多，品质不错，一个有巴掌大。和胡萝卜榨汁，口感还不错，据说还可以减肥消脂呢。如果胃不好的朋友，那要注意少喝一点。,1,1,1,2,2,2,2,1
不错，是红心蜜柚，皮很薄，水分也还算可以，搞活动买的，价格很实惠，不到十块钱买了二个，一收到就迫不及待的打开来尝了一下，这个价格能够买到这样已经心满意足了，等吃完会继续回购，希望一如既往的好，做良心卖家！,2,1,1,2,2,2,1,1
柚子很新鲜，皮非常的薄，果肉爆满好看，非常的甜，吃起来口感非常不错，水分十足，很容易剥皮，一用力就把肉割了，价格实惠，包装完好无损，分量很足，这是我吃过最好吃的柚子，物流也很快，一次满意的购物，五星好评，推荐大家购买，吃完了还要再买。,1,1,1,2,1,1,2,1
红心蜜柚，福建平和琯溪的是我吃过的最好吃的蜜柚。需要放置些日子再开始吃，让它充分的糖化，就和白薯一样。越放越甜。个子大水分足，据说和猕猴桃一样，是维生素c含量最高的水果。每天坚持吃一点，远离感冒困扰。,1,2,2,2,2,2,2,1
卖家发货速度很快，到货后外包装完好！价格很实惠！红心柚子口感也很好！吃完再来买！给好评！赞,2,2,1,2,1,2,2,1
应该是第二次购买了，味美多汁，很不错。比在附近超市买的好吃,2,2,1,2,2,2,2,1
水分很足的红心柚，速度快还送货到家，质量好，物价廉美，包装非常结实，真心东西实在，实惠，又非常滴方便，我一直在这里购买了的，实体超市现在很少购物了，价格比超市实惠好很多，物流也快，很满意，包装完好，尝了尝口感不错，不错的哦，日期也很新鲜物流很快，非常棒超喜欢在京东买水果，包装好，送货快，关键又实惠,2,1,1,2,1,1,2,1
物流很快，柚子包装挺好的,2,2,2,2,1,1,2,1
物料快，柚子有三个好大，带了一个小的，柚子表面都有包了一层保鲜膜，收到了就迫不及待的打开了最小的一个来尝尝，水分很足，很甜，很愉快的一次购物，柚子是我的最爱，吃完了还会再来买,2,2,2,2,2,2,2,1
琯溪蜜柚的品质不错。红心柚子的重量和品质跟卖家所说的一样。收到快递包装完好无损。快递发货速度快。外观很好，果实饱满。感觉外皮很光滑。蜜柚的汁水非常丰富，甜中带了点酸。蜜柚的籽非常小。本次购物体验不错。值得再次购买。,1,2,1,2,1,2,1,1
柚子不错，味道挺甜，带有一点酸酸的，很好入口。柚子皮薄肉厚，汁水很足，价格也实惠，物流速度也非常快，购买了几次了。,1,1,1,2,2,2,2,1
物美价廉值得购买，水份很足，很新鲜，也很甜，一家大小都赞不绝口，说比去商场买的还要好吃，价格又很实惠，物流也快，赞赞赞赞赞赞,2,2,1,1,2,1,2,1
第一次上网买柚子吃，因为在京东推荐上面看到这款柚子新鲜又诱人，好像是当季水果。价格也很实惠，忍不住下单买了两个。几天后终于收到了，果子确实新鲜，吃着酸酸甜甜，果汁挺多的，个人非常喜欢这款柚子。今天又下了两单再买。,1,2,1,2,2,2,2,1
红心柚水分很足，配送速度很快，及时送到家。包装仔细严格，商品实在方便，省心。我一直都在他家购买，现在很少去实体超市购物。价格比超市优惠很多，物流很快，也很满意。包装完好，尝试一下口感细腻柔软细腻，非常超喜欢在京东购物，送货速度很快。,2,1,1,2,1,2,2,1
真的很不错，非常新鲜，果子大小也符合描述。关键是味道不错，一点不酸，每次吃一个很舒服。物流包装比较简单，不过也都还好，没有碰损什么的。,2,1,1,1,1,2,2,1
还可以哦一个好大酸甜酸甜很喜欢！！,2,2,2,2,2,2,2,1
简直太好用了，只能用完美来形容！强烈推荐！是理想中的产品，质量不错，物流也很快，值得点赞真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐不错，喜欢，性价比高，以后会经常光顾价格很实惠，性价比很高，算是平价好物，会回购的物超所值，话不多说，这四个字已经说明了一切实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味价格非常的美丽，东西还是不错的，会继续回购！全五分！,1,2,1,2,1,1,1,1
