评论编号,评论,评分,用户名,用户地址,评论时间
18223616020,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,j***c,,2022-10-17 01:22:18
18232642480,正宗福建琯溪红心蜜柚，个头虽不显大，果肉却很紧致饱满，放了好几天才掰开，里面的果肉水分还很足，味道甘甜，略带一点点的苦，后味还是甜的，这个季节吃蜜柚最和时宜，既能解渴败火，又能排毒养颜，大人小孩都爱吃！,5,j***e,,2022-10-18 18:25:04
18360828497,没水分,3,r***2,,2022-11-10 11:21:07
18265545262,特别好，价格便宜，物流快，水果很新鲜,5,大***0,,2022-10-23 14:19:10
18223603250,第一次在这家买柚子。个头不大，但是真的好吃啊。打开箱子就闻到一股柚子的香味，好新鲜。皮很薄，甜甜的，水份又足。下次还在你家买,5,j***c,,2022-10-17 01:08:47
18469877891,很一般,3,j***c,,2022-12-03 13:29:26
18469800702,个小，很甜,5,林***云,,2022-12-03 13:05:09
18469185716,这家店还好吧，来买过几次了，服务老客户非常周到，以后还常来。,5,一***纪,,2022-12-03 10:30:18
18468323760,不错,5,j***x,,2022-12-02 23:32:57
18468182924,宝贝收到，物流很快，描述相符，比较满意，好评，推荐,5,四***木,,2022-12-02 22:39:21
18468038944,一般般，个头太小,5,福***香,,2022-12-02 22:01:26
18467545588,精挑细选很久✨，最后决定买这一款🎁，到货后果然没有让我失望，实物很漂亮🔮，做工很精细🌈，特别满意💖尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！实用性和颜值都非常的赞，我很喜欢，还会再来买的非常满意😘，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞👍很快就到了，全新正品👑，包装很仔细，没有问题包装好，物流快，价格实惠，比超市便宜多了想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！是正品，和实体店一样，价格还优惠，果断转粉非常值得信赖的品牌，质量有保障，价格还亲民，相当满意,5,w***b,,2022-12-02 19:55:55
18467177932,柚子还可以，品相很靓，吃起来也很好吃，价格很实惠，下次有活动再来购买,5,遍***珲,,2022-12-02 18:17:59
18467159313,收到货就迫不及待的品尝一下，很不错??，果肉脆甜爽口，好吃??,5,遍***珲,,2022-12-02 18:15:39
18467121704,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,t***4,,2022-12-02 18:03:24
18466990380,确实挺好吃的，酸酸甜甜。,5,黎***豪,,2022-12-02 17:33:50
18466873347,特别好吃,5,q***熊,,2022-12-02 16:57:29
18466857935,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！,5,j***b,,2022-12-02 16:54:07
18466834832,便宜了很多，价格很理想。宝贝质量很不错，喜欢。产品描述和实物一致真是物美价廉，发货速度也快，物流也快，包装漂亮。客服服务态度好，详细解答了我的问题，这是一次满意的购物体验。买家很好，下次再来会推荐给朋友。,5,j***v,,2022-12-02 16:49:31
18466799600,便宜了很多，价格很理想。宝贝质量很不错，喜欢。产品描述和实物一致真是物美价廉，发货速度也快，物流也快，包装漂亮。客服服务态度好，详细解答了我的问题，这是一次满意的购物体验。买家很好，下次再来会推荐给朋友。,5,s***4,,2022-12-02 16:38:37
18466062378,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,伟***吖,,2022-12-02 13:17:57
18465841927,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,属***猪,,2022-12-02 12:23:33
18465535376,柚子不错，真心好吃，哈哈,4,8***8,,2022-12-02 11:05:12
18465052984,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,g***0,,2022-12-02 08:39:02
18465009332,第一次在这家买柚子。个头不大，但是真的好吃啊。打开箱子就闻到一股柚子的香味，好新鲜。皮很薄，甜甜的，水份又足。下次还在你家买,5,山***山,,2022-12-02 08:16:03
18237272181,第一次在这家买柚子。个头不大，但是真的好吃啊。打开箱子就闻到一股柚子的香味，好新鲜。皮很薄，甜甜的，水份又足。下次还在你家买,5,丶***8,,2022-10-19 16:01:00
18237262980,正宗福建琯溪红心蜜柚，个头虽不显大，果肉却很紧致饱满，放了好几天才掰开，里面的果肉水分还很足，味道甘甜，略带一点点的苦，后味还是甜的，这个季节吃蜜柚最和时宜，既能解渴败火，又能排毒养颜，大人小孩都爱吃！,5,丶***8,,2022-10-19 16:00:18
18241852115,第一次在这家买柚子。个头不大，但是真的好吃啊。打开箱子就闻到一股柚子的香味，好新鲜。皮很薄，甜甜的，水份又足。下次还在你家买,5,建***海,,2022-10-20 11:23:08
18238722381,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,海***敏,,2022-10-19 20:27:26
18238771389,正宗福建琯溪红心蜜柚，个头虽不显大，果肉却很紧致饱满，放了好几天才掰开，里面的果肉水分还很足，味道甘甜，略带一点点的苦，后味还是甜的，这个季节吃蜜柚最和时宜，既能解渴败火，又能排毒养颜，大人小孩都爱吃！,5,海***敏,,2022-10-19 20:34:08
18238737254,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,海***敏,,2022-10-19 20:30:00
18211188108,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,刘***5,,2022-10-14 19:51:51
18238744356,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,海***敏,,2022-10-19 20:31:28
18465009332,第一次在这家买柚子。个头不大，但是真的好吃啊。打开箱子就闻到一股柚子的香味，好新鲜。皮很薄，甜甜的，水份又足。下次还在你家买,5,山***山,,2022-12-02 08:16:03
18211518317,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,g***0,,2022-10-14 21:00:11
18460736007,非常棒的柚子！打开包装就闻到一股非常浓的柚子香！外表没有任何腐烂以及破损情况！这点非常好，包装包裹的非常严实！柚子也非常红，吃起来非常甜！需要的话下次再来买！,5,r***w,,2022-11-30 23:57:11
18459788967,很好吃,5,1***1,,2022-11-30 19:27:19
18458645028,"红心柚子好吃不贵 汁水充足 酸甜可口
满意的一次购物",5,t***d,,2022-11-30 14:19:12
18458346445,可以可以可以可以可以可以好吃,5,w***y,,2022-11-30 12:58:31
18458233096,这家店还好吧，来买过几次了，服务老客户非常周到，以后还常来。,5,B***乐,,2022-11-30 12:24:25
18458210198,质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家,5,o***h,,2022-11-30 12:21:23
18457996502,很好,5,O***y,,2022-11-30 11:20:18
18457746404,质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家,5,j***者,,2022-11-30 10:12:32
18457345634,分量和描述一样，便宜好吃，红心蜜柚,5,青***再,,2022-11-30 07:22:51
18457146374,商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸,5,j***d,,2022-11-30 02:58:02
18456977792,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,5,鸟***山,,2022-11-30 00:18:42
18456978993,质量非常好，与卖家描述的完全一致，非常满意，真 的很喜欢，完全超出期望值，发货速度非常快，包 装非常仔细、严实，物流公司服务态度很好，运送 速度很快，很满意的一次购质量很好，希望更多的 朋友信赖．店主态度特好，我会再次光顾的，可不 可以再便宜点，我带朋友来你家,5,鸟***山,,2022-11-30 00:18:16
18456932941,大的好吃，小的不怎么样。,5,随***说,,2022-11-29 23:55:13
18456511236,非常新鲜，水分足，物流速度快。,5,j***i,,2022-11-29 21:35:35
18456447646,一般，很小个,5,吴***7,,2022-11-29 21:17:26
18456110487,柚子不错,5,后***2,,2022-11-29 19:53:21
18455951911,水分足，味道不错。,5,b***1,,2022-11-29 19:16:33
18455474303,可以的，有点酸，其他挺好的,4,M***幻,,2022-11-29 17:15:27
18455326317,红心蜜柚颜色纯正汁多味道好。,5,M***H,,2022-11-29 16:40:05
18453819713,分量和描述一样，便宜好吃，红心蜜柚,5,清***花,,2022-11-29 10:05:36
18238763350,福建平和琯溪红心蜜柚柚子 蜜柚  新鲜水果柚子 红心蜜柚整箱3斤 净重2.5-3斤收到，谢谢快递送到家门口。以前的快递又回来了！收到柚子马上切开品尝，柚子虽小但很甜，是正宗的福建琯溪红心柚，吃完会回购，谢谢京东，谢谢商家优良品种，给五星好评！,5,海***敏,,2022-10-19 20:33:01
18241886274,正宗福建琯溪红心蜜柚，个头虽不显大，果肉却很紧致饱满，放了好几天才掰开，里面的果肉水分还很足，味道甘甜，略带一点点的苦，后味还是甜的，这个季节吃蜜柚最和时宜，既能解渴败火，又能排毒养颜，大人小孩都爱吃！,5,建***海,,2022-10-20 11:28:45
