评论,品质,味道,价格,分量,外观,物流,客服,粗粒度
红蜜柚 挺 好 的 ， 个头 很 大 ， 也 很 新鲜 。 柚子 不 是 太 甜 ， 包装 也 很 好 ， 没有 破损 。 服务 态度 很 好 。 京东 冷 鲜链 配送 ， 质量 有 保障 ， 物流 速度 快 ， 送货上门 ， 超市 还 方便 。,1,1,2,1,1,1,1,2
非常 棒 的 一 次 水果 购物 体验 ， 很 不错 的 水果 。 期待 下 一 次 的 购物 会 更 好 ！ 一直 喜欢 在 京东 购物 呢 ， 比 实体 水果 的 多 品质 还 要 好 呢 ！ 真 不错 呢,1,1,2,2,2,2,1,2
之前 买 过 ， 水分 不错 ， 吃 柚子 的 时候 到 了 ， 很 满意 ， 甜甜 的 ， 比 水果 店 便宜 ， 性价比 很 高 ， 到货 很 快 ， 很 方便 ， 吃 完 再 来 买 ， 一个 一 顿 就 造 没 了 。,2,1,1,2,2,1,1,2
京鲜生 海南 红肉蜜柚 一 箱 两 个 皮薄 肉 多 值得 推荐 购买 五星好评 以后 还 会 继续 回购,1,1,2,2,2,2,1,2
柚子 收到 货 啦 ， 物超所值 ， 话 不 多 说 ， 这 四 个 字 已经 说明 了 一切 ， 很 满意 的 一 次 购物 ， 商家 服务 好 ， 发货 神速 ， 物流 也 很 给力 ， 宝贝 收到 后 非常 喜欢 ， 买 得 放心 ， 吃 得 安心,1,1,1,2,2,1,1,2
收到 货 以后 立马 检查 ， 产品 包装 完好 ， 立马 拆箱 货品 很 好 ， 价格 也 特别 实惠 ， 吃起来 特别 好吃 ， 家人 很 满意 ， 京东 自营 ， 值得 信赖 ， 以后 会 一直 购买,2,1,1,2,1,1,1,2
整体 来说 还 是 很 不错 的 ， 店家 服务 态度 很 好 ， 而且 质量 也 很 好 ， 没有 异味 物流满分 ， 包装 快递 满分 ， 配送员 态度 满分 ， 购物 让 人 开心 ， 吃 土 使 我 快乐 整体 来说 还 是 很 不错 的 ， 店家 服务 态度 很 好 ， 而且 质量 也 很 好 ， 没有 异味,1,1,1,2,1,1,1,2
我 太太 儿子 很 喜欢 吃 。 这次 买 的 柚子 整体 还 可以 ， 现在 吃 了 几 个 ， 其中 有 一个 里面 是 黄色 的 柚子 ， 吃起来 是 有 点点 苦 味道 ， 不过 大体 上 整体 还是 可以 的 ， 家人 及 孩子 都 喜欢 吃 ！ 总体 来说 非常 满意 ！ 还 没 吃 ！ 一 天 就 到货 了 ！ 我 太太 儿子 很 喜欢 吃 。,0,1,2,2,2,1,1,1
水果 新鲜 ， 价格 便宜 ， 物流 也 很快 ， 物有所值 ， 下次 还 会 选择 回购 的 ， 水果 新鲜 ， 价格 便宜 ， 物流 也 很快 ， 物有所值 ， 下次 还 会 选择 回购 的 ，,1,2,1,2,2,2,1,2
京东 自营 的 东西 ， 一直 都 很 放心 ， 这 次 购买 的 红柚 ， 口感 也 很 不错 ， 不 酸 ， 偏 甜 ， 分量 足够 ， 一点 不 差 ， 包装 也 很 好 ， 刚 回来 没 几 天 就 吃 完 了 。,1,1,2,1,1,1,2,2
秋天 就是 要 多 吃 水果 ， 补水 ！ 补水 ！ 活动价 买 的 ， 很 满意 ， 个头 很 大 ， 准备 放 两 天 再 吃 。 好多 小伙伴 都 买 了 ， 划算 ！,1,1,1,1,2,2,2,2
总体 不错 ， 价格 也 实惠 ， 好 东西 值得 推荐 和 购买 ， 京东物流 也 很 给力 ， 当天 送达 ， 快递 小哥 也 很 辛苦 ， 点 赞 ， 包装 也 算 可以 ， 也 很 新鲜 ，,1,1,1,2,1,1,2,2
买 的 一 箱 有 个 大 柚子 ， 挺重 的 ， 打开 一个 吃 水分 挺足 的 很 不错 。 很 划算 性价比 很 高 。 吃 完 要 继续 买 买 买 。 果肉 是 红心 的 。 酸酸 甜甜 的 好,1,1,1,2,1,1,2,2
现在 的 柚子 水分 还 可以 ， 到货 很 快 ， 很 方便 ， 比 水果 店 便宜 多 了 ， 很 满意 很 满意 ， 吃 完 再 来 买 ， 吃 了 不 上火 ， 一下子 多 买 点 囤 着 ， 放 冰箱 里 慢慢 吃 。,2,1,1,2,2,1,2,2
柚子 一次性 买 了 箱 ， 感觉 这个 性价比 还是 很 高 的 哈 。 毕竟 这个 价格 能 买 个 ， 和 我 在 实体 店 买 的 一样 的 ， 口感 不错 哈 。 京东 自营 的 产品 就是 品质 高 。,1,1,1,2,2,2,2,2
之前 京东 买 过 这 款 红心儿 的 柚子 ， 买 了 三 个 ， 吃 完 了 ， 就 又 买 了 两 个 。 整体 味道 偏 微 甜 ， 没有 酸味 ， 符合 我 口味 ， 家里人 也 很 喜欢 。 柚子 新鲜 、 皮 好 剥 ， 价格 公道 ， 满意 。,1,1,1,2,2,2,1,2
水分 充足 个 头 大 价格 实惠 ， 果子 非常 均匀 包装 的 挺 好 呀 没有 破损 之类 的 现象 ， 柚子 个 头 大 小 均匀 ， 上午 下单 ， 下午 就 送 到 了 ， 自 营 靠谱 ，,1,1,1,1,0,2,1,1
果子 很 甜 ， 看 着 也 不错 ， 女朋友 很 喜欢 ， 果子 很 甜 ， 看 着 也 不错 ， 女朋友 很 喜欢 ， 果子 很 甜 ， 看 着 也 不错 ， 女朋友 很 喜欢 ， 果子 很 甜 ， 看 着 也 不错 ， 女朋友 很 喜欢 ，,2,2,2,2,1,2,2,2
非常 不错 哟 ， 我 本来 以为 这么 便宜 ， 是 那种 小 柚子 ， 结果 还是 给 了 四 个 这么 大 个 的 ， 太 划算 了 ， 这个 在 超市 买 ， 根本 是 买 不 到 的 ， 价格 如此 亲民 ， 给 京东点 赞,1,1,1,1,1,1,2,2
店家 发货 速度 很 快 ， 快递 也 很 给力 第二 天 就 好 了 ， 每 一个 柚子 都 大大 的 椭圆 的 汁水 也 很 多 ， 口感 酸甜度 也 是 可以 的 ， 会 继续 回购 的 。点赞,1,1,2,2,2,1,1,2
这个 果子 真的 很 大 ， 价格 要 比 我们 县城 里 便宜 很多 ， 我们 县城 一个 柚子 八十 多 ， 这个 里面 的 果肉 也 很 饱满 ， 汁水 很多 ， 老婆 很 喜欢 ， 孕期 全 靠 京东 的 果子 了 。,1,2,1,1,2,2,2,2
柚子 很 新鲜 ， 颗粒 饱满 ， 甜度 合适 ； 京东 的 品质 和 送货 速度 一直 有 保障 ， 以后 会 无限 回购 的 ， 希望 京东 越来越 好 ， 服务 态度 也 很 满意 的 。,1,1,2,2,2,2,1,2
收到 了 ， 很 大 的 两 个 ， 买 的 红心 的 ， 红心 的 特别 好吃 ， 也 挺 甜 的 ， 送货上门 的 ， 师傅 也 很 好 ， 前一天 下单 ， 第二 天 早上 就 送 到 了 ， 很 不错,1,1,1,1,1,1,1,2
皮薄 水分 多 ， 越 吃 越 好吃 开箱 就 能 闻 到 柚香味 ， 每个 都 沉甸甸 的 ， 个头 大 小 均匀 ， 皮薄 肉 多 ， 水分 很足 ， 酸酸甜甜 的 ， 我 最 喜欢 吃 这种 酸甜可口 的 ！,2,1,2,1,2,2,2,2
不错 的 柚子 ， 价格 也 是 比较 实惠 的 哦 ， 口感 也 很 好 的 哦 ， 一 次 买 了 好几 个 ， 满满 吃 ， 还是 比较 喜欢 的 ， 送货 速度 也 是 非常 的 给力 ， 服务 态度 也 很 不错 的,1,1,1,2,2,1,1,2
给 奶奶 买 的 红心柚 子 ， 她 说 很 脆 很 甜 好吃 的 ， 炎热 夏天 的 消暑 必备 ， 京东 买 的 放心 ， 物流 快 低 二 天 就 到 了 ， 拿 快递 也 方便 以后 买 水果 还 会 在 京东 购买 的,1,1,2,2,2,1,2,2
马上 到 了 吃 柚子 的 季节 了 ， 红心蜜柚 是 我 的 最 爱 ， 红心 的 比 黄心 的 要 软糯 ， 口感 比较 嫩 ， 而且 红 颜色 的 感觉 比 黄 颜色 的 更 甜 ， 更 清香 ， 京东物流 非常 快 ， 点 个 赞,1,1,2,2,1,1,2,2
为了 活动价 凑单 买 的 ， 到货 比 预期 好 很 多 ， 包装 完好无损 ， 水果 也 非常 新鲜 ， 外皮 很 薄 ， 果肉汁 水 丰盈 ， 甜度 也 非常 高 ， 这个 季节 吃 正好 补充 维生素 。,1,1,2,2,1,2,2,2
在 京东 买 东西 很 好 ， 这 款 柚子 是 长期 在 京东 买 的 ， 品质 和 服务 都 可以 得到 保障 ， 而且 送货 都 一如既往 地 好 ， 京东 服务 越来越 好 了 ！ 不错 哦 ！,1,1,1,2,1,1,1,2
京东 的 水果 搞 活动 是 真 的 便宜 啊 ， 买 了 四 个 柚子 ， 这个 柚子 水分 还是 很足 的 ， 挺 好吃 的 ， 反正 我 吃 过 很多 柚子 也 觉得 这个 不错 ， 好评 好评,1,1,1,2,1,1,1,2
京鲜生 精选 福建 琯溪 红肉蜜柚 粒装 单果 重斤生鲜 水果 京鲜生 买 水果 首选 ， 最近 一直 在 买 水果 送礼 呢 ， 非常 好 。,1,1,2,2,2,2,2,2
看上 这 款 宝贝 已经 很 久 了 ， 终于 到手 了 ， 挑 来 挑 去 挑 了 这家 ， 事实 证明 我 的 眼光 还是 很 好 的 哟 ， 没有 让 我 失望 ， 发货 快 ， 物流 快 。。。。,1,1,2,2,2,0,2,1
红心柚 子 收到 了 ， 包装 的 挺 好 呀 ！ 表皮 光滑 ， 闻 着 很 好吃 ， 皮 有 点 厚 ， 水分 多 ， 酸甜 的 味道 ， 越 吃 越 好吃 ， 看 着 就 特别 有 食欲 ， 一 口 咬 下去 满满的 汁水 ， 香味 特别 浓郁 ， 很 不错 。 很 饱满 ， 一 口 下去 ， 水分 很多 ， 水分 多多 ！ 还 会 在 来 光顾 的 ， 想 吃 柚子亲 不要 在 犹豫 了 快快 下手,1,1,1,2,1,1,1,2
品质 一级 棒 ， 包装 也 不错 ， 物流 很快 ， 而且 价格 合理 ， 很 实惠 ， 很 喜欢 特别 特别 棒 ， 货 比 三 家 才 买 的 ， 店 主人 很 好 ， 回答 问题 很 有 耐心 ， 也 很 详细 ， 有 需要 还 会 再 来 的 的 水分 。。 还 不错 。 。,1,1,1,2,1,2,1,2
在 这家 店 给 家人 买 了 四 箱 过 给 中秋节 ， 柚子 大小 可以 ， 家里人 说 水分 还 可以 ， 酸甜 可口 。 吃 了 月饼 后 再 吃 一 瓣 柚子 简直 是 太 完美 了 ， 解腻 。,1,1,2,1,1,2,2,2
公司 员工 年 中秋 礼品 之一 ， 一口气 买 了 将近 个 ， 全部 完好 送达 ， 水分 很足 ， 也 比较 甜 带 点 酸 ， 性价比 极其 高 ， 可 开具 发票 ， 整体 包装 严实 ， 所有 收到 礼品 的 同事 都 说 好,1,1,1,2,1,1,2,2
是 正品 ， 信赖 商家 ， 宝贝 质感 很 好 ， 价格 也 适中 ， 无限 回购 ！ 从没 想 过 这么 实惠 的 价格 能 买 到 这么 好 的 宝贝 ， 下次 还 来 你家 很 好 的 购买 平台 ， 质量 不错 ， 特别 是 有 品牌 的 ， 值得 信赖 本来 还 很 担心 东西 不好 ， 拿 到 手 发现 完全 多 虑 了 ， 五星好评,1,1,1,2,1,2,1,2
商品 质量 非常 好 ， 完全 符合 卖家 的 描述 ， 非常 满意 ， 真的 很 喜欢 ， 完全 超出 预期 值 ， 发货 速度 非常 快 ， 包装 非常 细致 严密 ， 京东 物流 服务 态度 好 ， 送货上门 ， 非常 满意 的 一 次 购物 体验 。,1,2,2,2,1,1,1,2
质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 真的 很 喜欢 ， 收到 了 包装 很 好 还 会 在 买 用 着 不错 对 产品 相当 满意 挺 好 的 很 不错 ， ， 搞 活动 买 到 还 不错 。 用 习惯 了 觉得 用 着 还 可以 包装 完整 使用 过 评价 效果 发货 速度 非常 快 ， 包装 非常 仔细 、 严实 物流 公司 服务 态度 很 好 ， 运送 速度 很快 很 满意 的 一 次 购物 。 不错 正品 ， 活动 优惠 后 性价比 超 高 ， 很 好 用 ， 送 的 东西 也好 ， 第一 次 买 还 会 在 买 用 着 不错 对 产品 相当 满意 挺 好 的 很 不错 如果 效果 好 的 话 还 会 再 买 。 不错 用 起来 挺 好 的 设计 的 也 挺 合理 的 值得 拥有 宝贝 早 收到 了 特别 好 特别 喜欢 活动 买 的 超好 ， 超 实惠 。 谢谢 啦 绝对 的 好评 。,1,1,1,2,1,1,1,2
吃 了 红心柚 之后 ， 感觉 白柚子 就 不 香 了 ， 爱上 了 红肉柚 。 一下子 就 下 单 了 颗 回来 ， 掰 了 一个 出来 吃 ， 像 刚 从 树上 摘 下来 一样 。 得 放 几 天 才 好吃 。 本身 柚子 就 耐放 的 。 越 放 越 好吃,2,1,2,2,2,2,2,2
又 到 了 一年一度 吃 柚子 的 季节 ， 每年 都 会 囤 一些 慢慢 吃 ， 柚子 以 福建 红心柚 最佳 ， 淡淡的 清香 入口 丝丝 的 甜 ， 营养 丰富 ， 又 不 上火 ， 入秋 的 最佳 选择 ！ 这 款 柚子 满足 了 我 的 要求 ， 推荐 ！,1,1,2,2,2,0,2,1
海南 红柚 ， 感觉 还是 挺 不错 的 哦 ！ 首先 ， 从 分量 上 来 看 ， 是 够 秤 的 ， 很 重 。 超过 了 三 斤 哦 ～ 从 口感 来说 ， 还是 可以 的 ， 目前 来说 ， 柚子 还 没有 大 上市 ， 这个 算是 水分 比较 充足 吧 。 升糖 不快 ， 挺 好 的 。,1,1,1,1,1,1,2,2
这个 季节 柚子 刚 上市 ， 今年 的 第一 个 柚子 当然 贡献 给 京东 啦 ！ 个头 中等 大小 ， 红心柚 ， 说实话 皮 有 点 厚 ， 水分 不 是 特别 多 ， 口感 还 可以 ， 甜甜 的 。,1,1,2,1,2,2,2,2
柚子 的 个头 很 大 ， 足 斤 ， 只是 柚子皮 稍微 有些 偏 厚 ， 但是 果肉 水分 很足 ， 酸度 甜度 都 适中 ， 能 接受 ， 没有 苦味 总体 评价 ， 还是 很 好吃 的 ～,2,1,2,1,2,2,2,2
个 柚子 ， 价格 不 贵 ， 附近 超市 ， 一个 柚子 要 二三十 。 这个 柚子 皮厚 ， 水分 还 可以 ， 但 不 是 特别 多 的 样子 ， 味道 嘛 ， 偏 酸 。 总体 感觉 还 可以,1,0,1,2,2,2,2,1
红肉蜜柚 是 一 种 口感 清爽 、 甜度 高 的 水果 ， 含有 丰富 的 维生素 c 和 纤维素 ， 有助于 促进 新陈代谢 和 增强 免疫力 。 它 的 果肉 鲜嫩 多 汁 ， 香气 浓郁 。,1,1,2,2,2,2,2,2
多次 购买 了 ， 口感 挺 好 ， 产品 相对 来说 ， 比较 干净 ， 比 其他 的 干净 ， 不 腻 ， 发货 快 物流 快 ， 京东 快递 上门 送 货 。 推荐 大家 购买 。 服务 好 。,1,1,2,2,1,1,1,2
首先 重量 非常 的 足够 。 净重 足足 斤 。 但是 水果 的 大小 不 太 一致 ， 有 大 有 小 。 但是 ， 不 影响 使用 。 然后 新鲜度 方面儿 ， 水果 比较 新鲜 。 水分 还 算 比较 足 。 运送 的 速度 也 非常 快 ， 因为 是 京东 自营 的 嘛 。 这次 搞 活动 买 的 有 点儿 多 。 慢慢 吃 了 。 性价比 很 高,1,2,1,1,2,1,2,2
看到 有 活动 买 了 些 水果 回 老家 。 挺 大 的 两 个 ， 包装 的 也 很 好 ， 没有 压 坏 之类 的 。 红心 的 ， 我 妈 说 水份 还 可以 ， 不 干 ， 味道 有些 些 酸味 ， 清甜 。,0,1,2,1,1,2,2,1
买 了 两 个 京鲜生 福建 琯溪 红色 蜜柚 ， 柚子 肉 是 红色 的 ， 味道 不错 ， 酸甜 可口 。 只是 有 点 老 ， 果肉 有些 硬 ， 水分 不足 ， 影响 口感 。 京东 物流 很 快 ， 好评 。,0,1,2,2,2,1,1,1
红心柚 送 到 乡下 及时 ， 赶上 了 中秋节 ， 老人 收到 过节 开心 ， 京东 快递 时效 不错 。 京 鲜生 精选 红肉蜜柚 红心柚 子粒 装 单果 斤 新鲜 水果,1,1,1,2,1,1,1,2
收到 货 ， 放 了 将近 一 周 ， 今天 开 了 一个 看上去 不错 ， 皮 还 算 薄 ， 水份 尚 可 ， 甜酸度 微微 偏 点点 甜 ， 可以 接受 整体 不错 ， 好久 没 在 京东 买 水果 了 ， 这 次 还 算 满意,1,1,1,2,1,1,1,2
好吃 ， 而且 水分 挺 多 的 ， 不过 买 了 两 箱 有的 水分 多 一点 ， 有的 水分 少 一点 ， 但是 都 挺 好吃 的 ， 而且 那 一 盒 去 送礼 ， 而且 挺 高大 上 。 一 盒 里面 有 四 个 。,2,1,2,2,2,2,2,2
柚子 大 ， 肉 多 也 甜 ， 不错 不错 。 买 来 送礼 的 ， 送给 老人 吃 正 合适 ， 京东 配送 也 很 准时 ， 物流 让 人 放心 ， 哪怕 是 农村 也 准时 送达 。 满意,1,1,1,2,1,1,1,2
首先 送货 速度 很快 ， 就 是 不 送 上门 ， 柚子 收到 的 时候 没 坏 ， 里面 的 芯 是 红 的 ， 虽然 不 是 很 甜 啊 ， 大小 的 话 还 可以 ， 有 那么 大 ， 现在 季节 不 建议 买 。,1,1,2,1,2,1,2,2
味道 不错 ， 皮子 有 一点点 厚 ， 有 活动 的 话 可以 回购 的 ， 推荐 ， 京东 买 还是 比较 便宜 ， 可以 送货上门 ， 而且 快递 也 比较 快 ， 有 活动 还 会 回购,1,1,2,2,2,1,1,2
最近 超市 的 柚子 价格 都 比较 贵 ， 刚好 京东 自营 有 活动 就 和 苹果 凑 单一 起 买 了 ， 这个 柚子 的 汁水 挺 多 的 ， 我 比较 喜欢 吃 柚子 ， 酸甜度 我 觉得 可以 接受 。,1,1,0,2,2,1,2,1
买 给 家里 爸妈 的 ， 一直 不 发货 一直 不 发货 ， 拖 了 三四 天 才 发 ， 就 离谱 ， 柚子 倒是 挺 好 的 糖分 又 低 ， 吃 着 比较 健康 ， 足斤足两 的 ， 我 妈 称 过 还 ok,1,1,2,2,2,1,2,2
国庆节 就 在 家里 评论 产品 了 ， 放在 冰箱 里面 存 着 在 ， 给 家里人 买 的 ， 老婆 比较 喜欢 吃 这种 柚子 ， 中秋节 给 家人 买 的 水果 ， 整体 还 挺 好 的 ， 苹果 也 买 了 更 多 。 整体 不错 。,1,1,1,2,1,1,2,2
一 次 买 了 两 个 ， 居然 一个 干巴巴 的 ， 没有 水分 ， 口味 还 马马虎虎 的 能 吃 。 另外 一个 比较 好 ， 酸甜可口 ， 水份 十足 ， 是 标准 的 红心柚 。 价格 还 算 实惠,1,0,1,2,2,2,2,1
京东 物流 服务 一贯 地 快捷 优质 ， 柚子 外包装 完好无损 ， 表面 也 未 发现 有 损坏 的 情况 。 柚子 剥开 以后 ， 如 卖家 描述 相符 ， 味道 不错 ， 酸甜 可口 ！,1,1,2,2,0,2,1,1
柚子 个头 还 蛮 大 的 ， 里边 也 是 挺 正宗 的 ， 红心柚 味道 的 话 有 一 点 不 匀称 ， 个别 的 部位 会 有 一点点 酸 ， 但 整个 还是 好吃 的 吧 ， 能 接受 这个 价位 和 实体 店比 ， 也 算是 比较 便宜 的 。,1,1,1,0,2,2,2,1
吃 柚子 还是 得 选 福建 琯溪 的 红肉蜜柚 ， 拿 在 手里 沉甸甸 的 ， 果肉 清 甜 水分 十足 ， 家人 都 喜欢 吃 ， 柚子皮 可以 放 冰箱 里 除 异味 ， 中秋节 送礼 的 佳品 。,1,1,2,1,2,1,2,2
和 苹果 是 一 块 买 的 ， 当时 有 活动 ， 加上 柚子 后 总价 还要 比 单 买 苹果 要 便宜 ， 还是 比较 惊喜 的 ， 当机立断 买 下 ， 不过 柚子 比较 干 ， 可能 没有 到 时候,0,2,1,2,2,2,2,1
看 着 还 不错 。 还 没 吃 。 等 吃 了 再 来 评价 。 希望 好 吧 真 的 买 过 一 次 好吃 下次 还 能 继续 买 。 不然 买 的 浪费 了 。 看 着 还 可以 的 希望 能 好吃 。 真的,1,1,1,2,1,1,2,2
很 新鲜 ， 红色 肉 好吃 。 红柚 果肉 饱满 ， 口感 鲜 甜 多 汁 ， 营养 丰富 ， 食用 后 感到 清爽 提神 。 红柚 的 香气 让 人 愉悦 ， 果肉 酸甜 适中 ， 可以 让 人 享受 水果 的 美味 。,1,1,2,2,2,1,2,2
柚子 好吃 ， 便宜 ， 速度 快 。 美滋滋 ， 简直 就 是 柚子 爱好者 的 天堂 ， 每 次 买 完 都 可以 了 。 一级 棒 ， 但是 就 是 个 头 小 ， 不过 柚子 水份 足 ， 也 好吃 。,1,1,1,0,2,1,2,1
质量 好 性价比 高 活动 力度 大 折 产品 新鲜 味道 好 京东 自营 品牌 质量 有 保证 多次 回购 下 单 当天 就 到货 了,1,1,1,1,1,2,1,2
红肉 柚子 味道 还 可以 吧 ， 个头 不 是 很 大 ， 味道 吃 下来 还 可以 吧 ， 比 想象 的 好 。 比 苹果 吃 上去 要 新鲜 ， 不 是 冰冻 很 久 的 。 还是 要 买 当季 的 水果 。,1,1,2,1,2,0,2,1
这个 柚子 一点 都 不 酸 ， 两 个 比较 熟 的 ， 两 个 有 点 青 ， 正好 可以 先 吃 两 个 比较 熟 的 ， 然后 再 吃 比较 青 的 。 水分 挺 充足 的 ， 一点 都 不 干 。 快递 送货上门 也 挺 快 的 。,1,1,2,2,1,1,2,2
到货 速度 快 ， 快递员 服务 态度 很 好 ， 信赖 京东 商城 网购 ， 物美价廉 ， 包装 完好无损 。 果肉 新鲜 ， 水分 充足 ， 味道 不错 ， 大家 可以 放心 购买 。 好评 ！ 下次 还 会 继续 购买 、 好评 ！,1,1,1,2,1,1,1,2
拍 了 两 份 ， 每份 个 ， 水分 还 可以 ， 甜度 也 不错 ， 个头 挺 大 的 ， 三 个 人 一 顿 吃 了 一个 ， 就 是 皮厚 了 些 ， 自己 吃 还是 不错 的 ， 送 人 可以 买 礼 盒装 的 带外 包装袋,2,1,2,1,0,2,2,1
